t	A01:sig	A02:1sig'	A03:1sum	A04:1diff	A05:1ax1	A06:1ax2	A07:1ax3	A08:1ax4	A09:1ax5	D10:on	D11:ax
3.05664	-0.124207	-0.132623	-0.103303	-0.0293205	0.000150161	-0.0109581	-0.0545826	-0.0430683	0.00515623	1	0
3.05859	-0.130886	-0.139319	-0.106369	-0.0329508	0.000169385	-0.0106566	-0.054439	-0.0439784	0.00253595	1	0
3.06055	-0.136299	-0.144749	-0.109273	-0.0354758	0.000187048	-0.0103603	-0.0542703	-0.0448298	7.99124e-11	1	0
3.0625	-0.140428	-0.148895	-0.11202	-0.0368748	0.000203185	-0.0100693	-0.0540781	-0.045624	-0.00245221	1	0
3.06445	-0.143353	-0.151838	-0.114614	-0.037224	0.000217835	-0.00978354	-0.0538638	-0.0463624	-0.0048218	1	0
3.06641	-0.145221	-0.153722	-0.117057	-0.0366654	0.000231032	-0.00950288	-0.0536289	-0.0470464	-0.00711	1	0
3.06836	-0.146209	-0.154727	-0.119355	-0.0353726	0.000242813	-0.00922734	-0.0533749	-0.0476773	-0.00931808	1	0
3.07031	-0.146492	-0.155028	-0.121511	-0.0335173	0.000253215	-0.00895685	-0.0531032	-0.0482567	-0.0114473	1	0
3.07227	-0.146221	-0.154774	-0.123529	-0.0312444	0.000262273	-0.00869139	-0.0528154	-0.0487858	-0.0134989	1	0
3.07422	-0.145503	-0.154073	-0.125414	-0.0286589	0.000270024	-0.00843089	-0.052513	-0.0492661	-0.0154742	1	0
3.07617	-0.144408	-0.152995	-0.12717	-0.0258256	0.000276505	-0.00817532	-0.0521974	-0.049699	-0.0173743	1	0
3.07812	-0.142976	-0.15158	-0.128799	-0.0227807	0.000281751	-0.00792463	-0.0518701	-0.0500858	-0.0192006	1	0
3.08008	-0.141239	-0.149859	-0.130308	-0.0195514	0.000285799	-0.00767878	-0.0515327	-0.0504281	-0.0209543	1	0
3.08203	-0.13924	-0.147878	-0.131699	-0.0161786	0.000288686	-0.00743773	-0.0511864	-0.0507271	-0.0226367	1	0
3.08398	-0.137058	-0.145713	-0.132976	-0.0127371	0.000290446	-0.00720141	-0.0508319	-0.0509843	-0.024249	1	0
3.08594	-0.134818	-0.143489	-0.134142	-0.00934772	0.000291118	-0.0069698	-0.0504695	-0.0512011	-0.0257924	1	0
3.08789	-0.132688	-0.141376	-0.135199	-0.00617777	0.000290737	-0.00674284	-0.0500994	-0.0513789	-0.0272683	1	0
3.08984	-0.130873	-0.139579	-0.13615	-0.00342944	0.000289339	-0.0065205	-0.0497218	-0.051519	-0.0286779	1	0
3.0918	-0.129593	-0.138316	-0.136998	-0.00131783	0.000286961	-0.00630272	-0.0493369	-0.051623	-0.0300224	1	0
3.09375	-0.129047	-0.137786	-0.137746	-4.05163e-05	0.000283639	-0.00608946	-0.0489449	-0.0516921	-0.031303	1	0
3.0957	-0.129385	-0.138142	-0.138396	0.000254795	0.000279409	-0.00588067	-0.0485461	-0.0517278	-0.0325212	1	0
3.09766	-0.130679	-0.139453	-0.138952	-0.000500739	0.000274308	-0.00567631	-0.0481407	-0.0517315	-0.033678	1	0
3.09961	-0.132902	-0.141693	-0.139416	-0.00227705	0.000268373	-0.00547634	-0.0477289	-0.0517046	-0.0347748	1	0
3.10156	-0.135921	-0.144729	-0.139791	-0.00493811	0.000261638	-0.00528072	-0.0473109	-0.0516484	-0.0358128	1	0
3.10352	-0.139505	-0.14833	-0.14008	-0.00824998	0.000254141	-0.00508938	-0.046887	-0.0515645	-0.0367932	1	0
3.10547	-0.143347	-0.152189	-0.140285	-0.0119037	0.000245917	-0.00490229	-0.0464574	-0.0514541	-0.0377174	1	0
3.10742	-0.1471	-0.155959	-0.14041	-0.0155492	0.000237004	-0.00471941	-0.0460223	-0.0513187	-0.0385865	1	0
3.10938	-0.150418	-0.159294	-0.140457	-0.0188369	0.000227438	-0.00454068	-0.0455819	-0.0511597	-0.0394018	1	0
3.11133	-0.152994	-0.161887	-0.140428	-0.0214585	0.000217254	-0.00436608	-0.0451365	-0.0509785	-0.0401647	1	0
3.11328	-0.154602	-0.163512	-0.140328	-0.0231839	0.000206489	-0.00419554	-0.0446862	-0.0507765	-0.0408763	1	0
3.11523	-0.155117	-0.164044	-0.140158	-0.0238858	0.00019518	-0.00402902	-0.0442314	-0.050555	-0.0415378	1	0
3.11719	-0.154527	-0.163471	-0.139921	-0.0235497	0.000183362	-0.00386648	-0.0437721	-0.0503156	-0.0421506	1	0
3.11914	-0.152929	-0.161891	-0.139621	-0.0222696	0.000171073	-0.00370787	-0.0433087	-0.0500595	-0.0427159	1	0
3.12109	-0.150509	-0.159487	-0.139259	-0.0202276	0.000158348	-0.00355316	-0.0428414	-0.0497882	-0.043235	1	0
3.12305	-0.147509	-0.156504	-0.13884	-0.0176643	0.000145223	-0.00340228	-0.0423704	-0.0495031	-0.043709	1	0
3.125	-0.144194	-0.153206	-0.138364	-0.0148417	0.000131735	-0.0032552	-0.0418959	-0.0492056	-0.0441393	1	0
3.12695	-0.140815	-0.149844	-0.137836	-0.012008	0.000117921	-0.00311188	-0.0414181	-0.0488971	-0.0445272	1	0
3.12891	-0.137579	-0.146626	-0.137258	-0.00936709	0.000103817	-0.00297226	-0.0409373	-0.0485789	-0.0448738	1	0
3.13086	-0.134628	-0.143691	-0.136633	-0.00705792	8.94573e-05	-0.00283631	-0.0404536	-0.0482525	-0.0451804	1	0
3.13281	-0.132031	-0.141111	-0.135963	-0.00514798	7.48807e-05	-0.00270397	-0.0399674	-0.0479184	-0.0454483	1	0
3.13477	-0.129789	-0.138887	-0.135249	-0.00363719	6.01221e-05	-0.0025752	-0.0394788	-0.0475767	-0.0456787	1	0
3.13672	-0.127852	-0.136966	-0.134494	-0.00247282	4.52188e-05	-0.00244996	-0.0389881	-0.0472278	-0.045873	1	0
3.13867	-0.126138	-0.135269	-0.133697	-0.00157185	3.02065e-05	-0.0023282	-0.0384954	-0.0468719	-0.0460323	1	0
3.14062	-0.12456	-0.133708	-0.132863	-0.000845492	1.51211e-05	-0.00220988	-0.038001	-0.046509	-0.0461578	1	0
3.14258	-0.123047	-0.132212	-0.131991	-0.000221193	0	-0.00209495	-0.0375052	-0.0461395	-0.0462509	1	0
3.14453	-0.121559	-0.130741	-0.131068	0.000326946	0	-0.00198337	-0.0370081	-0.0457636	-0.0463129	1	0
3.14648	-0.120095	-0.129294	-0.130111	0.000816882	0	-0.00187509	-0.0365099	-0.0453814	-0.0463449	1	0
3.14844	-0.11869	-0.127906	-0.129122	0.00121646	0	-0.00177006	-0.036011	-0.0449932	-0.0463482	1	0
3.15039	-0.1174	-0.126633	-0.128103	0.00147015	0	-0.00166824	-0.0355115	-0.0445992	-0.046324	1	0
3.15234	-0.116288	-0.125538	-0.127055	0.00151604	0	-0.00156959	-0.0350116	-0.0441996	-0.0462737	1	0
3.1543	-0.115407	-0.124674	-0.125979	0.0013043	0	-0.00147406	-0.0345116	-0.0437946	-0.0461985	1	0
3.15625	-0.114779	-0.124063	-0.124877	0.000813909	0	-0.0013816	-0.0340116	-0.0433844	-0.0460996	1	0
3.1582	-0.114388	-0.123689	-0.123752	6.24955e-05	0	-0.00129218	-0.033512	-0.0429693	-0.0459783	1	0
3.16016	-0.114177	-0.123495	-0.122604	-0.000891432	0	-0.00120574	-0.0330129	-0.0425494	-0.0458359	1	0
3.16211	-0.114055	-0.12339	-0.121435	-0.00195505	0	-0.00112224	-0.0325146	-0.0421249	-0.0456735	1	0
3.16406	-0.11391	-0.123263	-0.120248	-0.00301526	0	-0.00104163	-0.0320172	-0.0416961	-0.0454925	1	0
3.16602	-0.11363	-0.123	-0.119042	-0.00395745	0	-0.000963873	-0.0315211	-0.0412632	-0.0452941	1	0
3.16797	-0.11312	-0.122506	-0.117821	-0.00468498	0	-0.00088892	-0.0310263	-0.0408264	-0.0450796	1	0
3.16992	-0.112319	-0.121722	-0.116586	-0.00513605	0	-0.000816727	-0.0305332	-0.0403859	-0.0448502	1	0
3.17188	-0.111211	-0.120631	-0.115338	-0.0052933	0	-0.000747247	-0.030042	-0.0399418	-0.0446071	1	0
3.17383	-0.109828	-0.119265	-0.11408	-0.0051857	0	-0.000680435	-0.0295529	-0.0394945	-0.0443517	1	0
3.17578	-0.108237	-0.117692	-0.112812	-0.00488025	0	-0.000616247	-0.0290661	-0.0390441	-0.0440851	1	0
3.17773	-0.106531	-0.116003	-0.111536	-0.00446663	0	-0.000554637	-0.0285818	-0.0385908	-0.0438087	1	0
3.17969	-0.104803	-0.114291	-0.110254	-0.00403671	0	-0.000495562	-0.0281003	-0.0381349	-0.0435237	1	0
3.18164	-0.103126	-0.112631	-0.108969	-0.00366271	0	-0.000438974	-0.0276218	-0.0376766	-0.0432312	1	0
3.18359	-0.101537	-0.11106	-0.107679	-0.00338043	0	-0.000384828	-0.0271465	-0.037216	-0.0429319	1	0
3.18555	-0.100025	-0.109564	-0.106387	-0.0031775	0	-0.000333081	-0.0266746	-0.0367534	-0.0426258	1	0
3.1875	-0.098528	-0.108085	-0.105092	-0.0029923	0	-0.000283685	-0.0262064	-0.0362889	-0.0423132	1	0
3.18945	-0.0969456	-0.106519	-0.103796	-0.00272336	0	-0.000236599	-0.0257421	-0.0358229	-0.0419942	1	0
3.19141	-0.0951559	-0.104746	-0.102498	-0.00224823	0	-0.000191773	-0.0252818	-0.0353555	-0.0416692	1	0
3.19336	-0.0930403	-0.102648	-0.1012	-0.00144778	0	-0.000149165	-0.0248259	-0.0348869	-0.0413381	1	0
3.19531	-0.090511	-0.100136	-0.0999019	-0.000233673	0	-0.000108728	-0.0243746	-0.0344173	-0.0410013	1	0
3.19727	-0.0875336	-0.0971752	-0.0986042	0.00142901	0	-7.04188e-05	-0.023928	-0.0339469	-0.0406589	1	0
3.19922	-0.0841436	-0.0938022	-0.0973077	0.00350548	0	-3.41915e-05	-0.0234864	-0.0334761	-0.0403111	1	0
3.20117	-0.0804498	-0.0901254	-0.0960129	0.00588751	0	-3.79279e-12	-0.02305	-0.0330048	-0.0399581	1	0
3.20312	-0.0766268	-0.0863194	-0.0947203	0.00840089	0	3.21993e-05	-0.0226189	-0.0325335	-0.0396001	1	0
3.20508	-0.0728942	-0.0826038	-0.0934301	0.0108263	0	6.24472e-05	-0.0221931	-0.0320622	-0.0392372	1	0
3.20703	-0.0694876	-0.0792143	-0.0921427	0.0129284	0	9.07834e-05	-0.0217726	-0.0315912	-0.0388697	1	0
3.20898	-0.0666243	-0.0763679	-0.0908585	0.0144906	0	0.000117247	-0.0213573	-0.0311207	-0.0384978	1	0
3.21094	-0.0644703	-0.074231	-0.0895778	0.0153468	0	0.00014188	-0.0209471	-0.0306509	-0.0381216	1	0
3.21289	-0.0631145	-0.0728922	-0.0883008	0.0154087	0	0.00016472	-0.0205422	-0.0301821	-0.0377413	1	0
3.21484	-0.062553	-0.0723477	-0.087028	0.0146803	0	0.000185808	-0.0201423	-0.0297144	-0.0373571	1	0
3.2168	-0.0626888	-0.0725005	-0.0857596	0.0132591	0	0.000205183	-0.0197475	-0.029248	-0.0369693	1	0
3.21875	-0.0633449	-0.0731736	-0.084496	0.0113223	0	0.000222885	-0.0193578	-0.0287832	-0.0365779	1	0
3.2207	-0.0642907	-0.0741364	-0.0832375	0.00910105	0	0.000238955	-0.0189731	-0.0283201	-0.0361832	1	0
3.22266	-0.0652764	-0.0751392	-0.0819844	0.0068452	0	0.000253432	-0.0185934	-0.027859	-0.0357854	1	0
3.22461	-0.0660708	-0.0759506	-0.0807371	0.00478645	0	0.000266355	-0.0182187	-0.0274001	-0.0353846	1	0
3.22656	-0.0664947	-0.0763914	-0.0794958	0.00310437	0	0.000277766	-0.0178489	-0.0269436	-0.0349811	1	0
3.22852	-0.0664454	-0.0763592	-0.078261	0.00190174	0	0.000287702	-0.017484	-0.0264897	-0.034575	1	0
3.23047	-0.0659091	-0.0758399	-0.0770329	0.00119296	0	0.000296205	-0.017124	-0.0260386	-0.0341665	1	0
3.23242	-0.064956	-0.0749038	-0.0758118	0.000908017	0	0.000303314	-0.0167688	-0.0255905	-0.0337558	1	0
3.23438	-0.0637226	-0.0736874	-0.0745982	0.000910796	0	0.000309069	-0.0164184	-0.0251457	-0.0333432	1	0
3.23633	-0.0623816	-0.0723634	-0.0733923	0.00102884	0	0.000313509	-0.0160727	-0.0247043	-0.0329287	1	0
3.23828	-0.0611063	-0.0711051	-0.0721944	0.00108925	0	0.000316675	-0.0157319	-0.0242666	-0.0325126	1	0
3.24023	-0.0600346	-0.0700505	-0.0710049	0.00095439	0	0.000318607	-0.0153957	-0.0238327	-0.0320951	1	0
3.24219	-0.0592401	-0.0692729	-0.0698241	0.000551142	0	0.000319344	-0.0150642	-0.023403	-0.0316763	1	0
3.24414	-0.0587143	-0.0687642	-0.0686523	-0.00011193	0	0.000318926	-0.0147373	-0.0229775	-0.0312564	1	0
3.24609	-0.0583652	-0.0684322	-0.0674899	-0.00094229	0	0.000317392	-0.014415	-0.0225565	-0.0308357	1	0
3.24805	-0.0580303	-0.0681143	-0.0663371	-0.00177716	0	0.000314784	-0.0140974	-0.0221402	-0.0304143	1	0
3.25	-0.0575047	-0.0676056	-0.0651944	-0.00241128	0	0.00031114	-0.0137842	-0.0217288	-0.0299925	1	0
3.25195	-0.0565775	-0.0666955	-0.0640618	-0.00263367	0	0.0003065	-0.0134756	-0.0213225	-0.0295703	1	0
3.25391	-0.055073	-0.065208	-0.0629396	-0.00226841	0	0.000300904	-0.0131715	-0.0209211	-0.029148	1	0
3.25586	-0.0528864	-0.0630384	-0.0618277	-0.00121066	0	0.000294393	-0.0128718	-0.0205246	-0.0287257	1	0
3.25781	-0.0500113	-0.0601803	-0.0607264	0.000546075	0	0.000287005	-0.0125765	-0.0201331	-0.0283037	1	0
3.25977	-0.0465511	-0.0567371	-0.0596355	0.00289845	0	0.000278781	-0.0122856	-0.0197465	-0.0278822	1	0
3.26172	-0.0427139	-0.0529169	-0.0585554	0.0056385	0	0.00026976	-0.0119991	-0.0193647	-0.0274613	1	0
3.26367	-0.0387905	-0.0490105	-0.057486	0.0084754	0	0.000259983	-0.0117169	-0.0189878	-0.0270413	1	0
3.26562	-0.0351178	-0.0453548	-0.0564273	0.0110725	0	0.000249489	-0.011439	-0.0186156	-0.0266222	1	0
3.26758	-0.0320347	-0.0422888	-0.0553796	0.0130909	0	0.000238318	-0.0111653	-0.0182483	-0.0262044	1	0
3.26953	-0.0298356	-0.0401067	-0.0543429	0.0142362	0	0.00022651	-0.0108959	-0.0178856	-0.0257879	1	0
3.27148	-0.0287296	-0.0390177	-0.0533173	0.0142996	0	0.000214104	-0.0106307	-0.0175277	-0.025373	1	0
3.27344	-0.0288106	-0.0391157	-0.0523028	0.0131871	0	0.00020114	-0.0103696	-0.0171745	-0.0249599	1	0
3.27539	-0.0300438	-0.040366	-0.0512996	0.0109336	0	0.00018766	-0.0101126	-0.0168259	-0.0245488	1	0
3.27734	-0.0322696	-0.0426088	-0.0503077	0.00769894	0	0.0001737	-0.00985978	-0.0164819	-0.0241398	1	0
3.2793	-0.0352239	-0.0455801	-0.0493273	0.00374718	0	0.000159303	-0.009611	-0.0161425	-0.0237331	1	0
3.28125	-0.0385723	-0.0489455	-0.0483583	-0.000587147	0	0.000144508	-0.00936626	-0.0158076	-0.0233289	1	0
3.2832	-0.0419513	-0.0523415	-0.047401	-0.00494049	0	0.000129354	-0.00912552	-0.0154773	-0.0229275	1	0
3.28516	-0.0450122	-0.0554194	-0.0464553	-0.00896409	0	0.000113882	-0.00888874	-0.0151515	-0.022529	1	0
3.28711	-0.047459	-0.0578832	-0.0455214	-0.0123617	0	9.81307e-05	-0.00865591	-0.0148301	-0.0221335	1	0
3.28906	-0.0490769	-0.0595181	-0.0445994	-0.0149187	0	8.21409e-05	-0.00842698	-0.0145132	-0.0217414	1	0
3.29102	-0.0497479	-0.0602061	-0.0436893	-0.0165168	0	6.59513e-05	-0.00820193	-0.0142007	-0.0213526	1	0
3.29297	-0.0494509	-0.0599261	-0.0427913	-0.0171348	0	4.9603e-05	-0.00798072	-0.0138926	-0.0209676	1	0
3.29492	-0.0482504	-0.0587427	-0.0419054	-0.0168373	0	3.31352e-05	-0.00776331	-0.0135888	-0.0205864	1	0
3.29688	-0.0462744	-0.0567836	-0.0410316	-0.015752	0	1.65872e-05	-0.00754969	-0.0132893	-0.0202092	1	0
3.29883	-0.0436873	-0.0542136	-0.0401702	-0.0140434	0	0	-0.00733981	-0.0129941	-0.0198362	1	0
3.30078	-0.0406648	-0.0512081	-0.0393045	-0.0119035	0	0	-0.00713365	-0.0127032	-0.0194677	1	0
3.30273	-0.0385819	-0.0491422	-0.0384513	-0.010691	0	0	-0.00693117	-0.0124165	-0.0191036	1	0
3.30469	-0.0349465	-0.0455239	-0.0376103	-0.00791353	0	0	-0.00673234	-0.012134	-0.018744	1	0
3.30664	-0.0311065	-0.0417008	-0.0367816	-0.00491923	0	0	-0.00653713	-0.0118557	-0.0183888	1	0
3.30859	-0.027214	-0.0378253	-0.035965	-0.00186034	0	0	-0.0063455	-0.0115814	-0.018038	1	0
3.31055	-0.0234243	-0.0340527	-0.0351604	0.00110772	0	0	-0.00615743	-0.0113113	-0.0176916	1	0
3.3125	-0.0198933	-0.0305387	-0.0343678	0.00382913	0	0	-0.00597288	-0.0110453	-0.0173496	1	0
3.31445	-0.0167717	-0.0274341	-0.033587	0.00615293	0	0	-0.00579183	-0.0107833	-0.0170119	1	0
3.31641	-0.0141986	-0.024878	-0.032818	0.00794003	0	0	-0.00561423	-0.0105254	-0.0166785	1	0
3.31836	-0.012292	-0.0229884	-0.0320607	0.00907229	0	0	-0.00544005	-0.0102714	-0.0163493	1	0
3.32031	-0.0111386	-0.021852	-0.031315	0.00946302	0	0	-0.00526927	-0.0100213	-0.0160244	1	0
3.32227	-0.0107835	-0.021514	-0.0305808	0.00906683	0	0	-0.00510186	-0.00977522	-0.0157037	1	0
3.32422	-0.011223	-0.0219704	-0.029858	0.00788759	0	0	-0.00493777	-0.009533	-0.0153872	1	0
3.32617	-0.0123999	-0.0231644	-0.0291465	0.00598217	0	0	-0.00477698	-0.00929465	-0.0150749	1	0
3.32812	-0.0142056	-0.0249871	-0.0284463	0.00345919	0	0	-0.00461946	-0.00906013	-0.0147667	1	0
3.33008	-0.0164876	-0.0272861	-0.0277572	0.000471119	0	0	-0.00446517	-0.00882941	-0.0144626	1	0
3.33203	-0.0190618	-0.0298773	-0.0270792	-0.00279811	0	0	-0.00431409	-0.00860247	-0.0141626	1	0
3.33398	-0.0217301	-0.0325626	-0.0264121	-0.00615043	0	0	-0.00416617	-0.00837927	-0.0138667	1	0
3.33594	-0.0242993	-0.0351489	-0.025756	-0.00939291	0	0	-0.0040214	-0.00815978	-0.0135748	1	0
3.33789	-0.0266	-0.0374665	-0.0251106	-0.012356	0	0	-0.00387973	-0.00794397	-0.0132869	1	0
3.33984	-0.0285009	-0.0393845	-0.0244759	-0.0149086	0	0	-0.00374114	-0.00773182	-0.0130029	1	0
3.3418	-0.0299186	-0.0408192	-0.0238518	-0.0169673	0	0	-0.00360558	-0.00752328	-0.012723	1	0
3.34375	-0.0308197	-0.0417373	-0.0232383	-0.018499	0	0	-0.00347304	-0.00731834	-0.0124469	1	0
3.3457	-0.0312156	-0.0421502	-0.0226352	-0.019515	0	0	-0.00334348	-0.00711696	-0.0121747	1	0
3.34766	-0.0311507	-0.0421023	-0.0220424	-0.02006	0	0	-0.00321686	-0.00691911	-0.0119064	1	0
3.34961	-0.0306871	-0.0416558	-0.0214599	-0.0201959	0	0	-0.00309316	-0.00672477	-0.0116419	1	0
3.35156	-0.0298869	-0.0408725	-0.0208875	-0.019985	0	0	-0.00297234	-0.0065339	-0.0113813	1	0
3.35352	-0.0287972	-0.0397999	-0.0203252	-0.0194746	0	0	-0.00285437	-0.00634646	-0.0111244	1	0
3.35547	-0.0274403	-0.03846	-0.019773	-0.018687	0	0	-0.00273921	-0.00616244	-0.0108713	1	0
3.35742	-0.0258103	-0.036847	-0.0192306	-0.0176164	0	0	-0.00262685	-0.0059818	-0.0106219	1	0
3.35938	-0.0238781	-0.0349318	-0.018698	-0.0162338	0	0	-0.00251724	-0.00580451	-0.0103763	1	0
3.36133	-0.0216041	-0.0326748	-0.0181751	-0.0144997	0	0	-0.00241035	-0.00563054	-0.0101343	1	0
3.36328	-0.0189556	-0.0300433	-0.0176619	-0.0123814	0	0	-0.00230615	-0.00545985	-0.00989591	1	0
3.36523	-0.0159273	-0.0270321	-0.0171582	-0.00987386	0	0	-0.00220462	-0.00529243	-0.00966119	1	0
3.36719	-0.0125596	-0.0236813	-0.016664	-0.00701732	0	0	-0.0021057	-0.00512824	-0.00943006	1	0
3.36914	-0.0089509	-0.0200897	-0.0161791	-0.00391053	0	0	-0.00200939	-0.00496725	-0.0092025	1	0
3.37109	-0.00526262	-0.0164184	-0.0157036	-0.000714853	0	0	-0.00191563	-0.00480943	-0.00897849	1	0
3.37305	-0.0017117	-0.0128845	-0.0152371	0.00235264	0	0	-0.00182441	-0.00465475	-0.00875799	1	0
3.375	0.00144608	-0.00974374	-0.0147798	0.0050361	0	0	-0.00173568	-0.00450318	-0.00854097	1	0
3.37695	0.00394351	-0.00726332	-0.0143315	0.00706821	0	0	-0.00164942	-0.00435468	-0.00832742	1	0
3.37891	0.00553368	-0.00569016	-0.0138921	0.00820199	0	0	-0.0015656	-0.00420924	-0.00811731	1	0
3.38086	0.00602466	-0.00521619	-0.0134616	0.0082454	0	0	-0.00148417	-0.00406682	-0.0079106	1	0
3.38281	0.00530923	-0.00594864	-0.0130398	0.00709114	0	0	-0.00140512	-0.00392738	-0.00770727	1	0
3.38477	0.00338676	-0.00788812	-0.0126266	0.00473849	0	0	-0.00132841	-0.0037909	-0.0075073	1	0
3.38672	0.000372273	-0.0109196	-0.012222	0.00130238	0	0	-0.001254	-0.00365735	-0.00731065	1	0
3.38867	-0.00350863	-0.0148175	-0.0118259	-0.00299167	0	0	-0.00118187	-0.0035267	-0.0071173	1	0
3.39062	-0.00793954	-0.0192655	-0.0114381	-0.00782734	0	0	-0.00111198	-0.00339892	-0.00692722	1	0
3.39258	-0.0125453	-0.0238883	-0.0110587	-0.0128296	0	0	-0.0010443	-0.00327397	-0.00674039	1	0
3.39453	-0.0169325	-0.0282925	-0.0106874	-0.0176051	0	0	-0.000978801	-0.00315184	-0.00655677	1	0
3.39648	-0.0207324	-0.0321094	-0.0103243	-0.0217851	0	0	-0.000915447	-0.00303248	-0.00637635	1	0
3.39844	-0.0236417	-0.0350357	-0.00996917	-0.0250665	0	0	-0.000854209	-0.00291587	-0.00619909	1	0
3.40039	-0.0254538	-0.0368648	-0.00962199	-0.0272428	0	0	-0.000795052	-0.00280197	-0.00602497	1	0
3.40234	-0.0260782	-0.0375062	-0.00928267	-0.0282235	0	0	-0.000737946	-0.00269076	-0.00585396	1	0
3.4043	-0.0255438	-0.0369888	-0.0089511	-0.0280377	0	0	-0.000682858	-0.00258221	-0.00568603	1	0
3.40625	-0.0239877	-0.0354498	-0.0086272	-0.0268226	0	0	-0.000629757	-0.00247629	-0.00552116	1	0
3.4082	-0.0216302	-0.0331092	-0.00831088	-0.0247983	0	0	-0.000578612	-0.00237296	-0.00535931	1	0
3.41016	-0.0187405	-0.0302365	-0.00800206	-0.0222345	0	0	-0.000529389	-0.0022722	-0.00520047	1	0
3.41211	-0.0155992	-0.0271122	-0.00770064	-0.0194116	0	0	-0.000482056	-0.00217397	-0.00504461	1	0
3.41406	-0.012462	-0.0239921	-0.00740652	-0.0165855	0	0	-0.000436582	-0.00207825	-0.00489169	1	0
3.41602	-0.00953115	-0.0210782	-0.00711963	-0.0139586	0	0	-0.000392934	-0.00198501	-0.00474169	1	0
3.41797	-0.00693774	-0.0185018	-0.00683988	-0.011662	0	0	-0.000351082	-0.00189421	-0.00459458	1	0
3.41992	-0.0047373	-0.0163184	-0.00656717	-0.00975125	0	0	-0.000310992	-0.00180583	-0.00445035	1	0
3.42188	-0.00291802	-0.0145162	-0.00630142	-0.00821473	0	0	-0.000272632	-0.00171984	-0.00430895	1	0
3.42383	-0.00142018	-0.0130353	-0.00604253	-0.0069928	0	0	-0.000235972	-0.0016362	-0.00417036	1	0
3.42578	-0.00016183	-0.011794	-0.00579042	-0.00600357	0	0	-0.000200978	-0.00155488	-0.00403457	1	0
3.42773	0.000934058	-0.0107151	-0.005545	-0.00517012	0	0	-0.000167619	-0.00147586	-0.00390152	1	0
3.42969	0.00191567	-0.00975052	-0.00530618	-0.00444434	0	0	-0.000135862	-0.00139911	-0.00377122	1	0
3.43164	0.00278696	-0.00889624	-0.00507387	-0.00382237	0	0	-0.000105676	-0.00132458	-0.00364361	1	0
3.43359	0.00350242	-0.0081978	-0.00484798	-0.00334982	0	0	-7.70289e-05	-0.00125227	-0.00351869	1	0
3.43555	0.00397453	-0.0077427	-0.00462842	-0.00311427	0	0	-4.98884e-05	-0.00118213	-0.00339641	1	0
3.4375	0.00409075	-0.00764349	-0.00441511	-0.00322838	0	0	-2.42231e-05	-0.00111413	-0.00327676	1	0
3.43945	0.0037386	-0.00801266	-0.00420795	-0.00380471	0	0	-2.68701e-12	-0.00104824	-0.00315971	1	0
3.44141	0.00283273	-0.00893554	-0.00400685	-0.00492869	0	0	2.28117e-05	-0.000984445	-0.00304522	1	0
3.44336	0.00134029	-0.010445	-0.00381173	-0.00663326	0	0	4.42408e-05	-0.000922699	-0.00293328	1	0
3.44531	-0.000701331	-0.0125036	-0.00362251	-0.00888112	0	0	6.43157e-05	-0.000862976	-0.00282385	1	0
3.44727	-0.00317832	-0.0149976	-0.00343909	-0.0115585	0	0	8.30641e-05	-0.000805248	-0.00271691	1	0
3.44922	-0.00590593	-0.0177423	-0.0032614	-0.0144809	0	0	0.000100515	-0.000749482	-0.00261243	1	0
3.45117	-0.00864761	-0.020501	-0.00308934	-0.0174116	0	0	0.000116696	-0.000695649	-0.00251039	1	0
3.45312	-0.0111436	-0.023014	-0.00292284	-0.0200911	0	0	0.000131636	-0.000643719	-0.00241075	1	0
3.45508	-0.0131458	-0.0250332	-0.0027618	-0.0222714	0	0	0.000145362	-0.000593661	-0.0023135	1	0
3.45703	-0.0144521	-0.0263564	-0.00260614	-0.0237503	0	0	0.000157904	-0.000545448	-0.0022186	1	0
3.45898	-0.0149368	-0.0268582	-0.00245578	-0.0244024	0	0	0.000169288	-0.000499046	-0.00212602	1	0
3.46094	-0.0145698	-0.0265082	-0.00231063	-0.0241975	0	0	0.000179544	-0.000454426	-0.00203575	1	0
3.46289	-0.0134225	-0.0253779	-0.0021706	-0.0232073	0	0	0.0001887	-0.000411558	-0.00194774	1	0
3.46484	-0.0116588	-0.0236312	-0.00203561	-0.0215956	0	0	0.000196784	-0.000370412	-0.00186198	1	0
3.4668	-0.00951256	-0.021502	-0.00190558	-0.0195964	0	0	0.000203823	-0.000330959	-0.00177844	1	0
3.46875	-0.00725376	-0.0192602	-0.00178042	-0.0174798	0	0	0.000209847	-0.000293167	-0.0016971	1	0
3.4707	-0.00514983	-0.0171733	-0.00166004	-0.0155133	0	0	0.000214883	-0.000257006	-0.00161791	1	0
3.47266	-0.00342703	-0.0154675	-0.00154435	-0.0139232	0	0	0.00021896	-0.000222446	-0.00154087	1	0
3.47461	-0.00223812	-0.0142956	-0.00143328	-0.0128623	0	0	0.000222106	-0.000189458	-0.00146593	1	0
3.47656	-0.00164153	-0.013716	-0.00132674	-0.0123893	0	0	0.000224349	-0.000158011	-0.00139307	1	0
3.47852	-0.00159504	-0.0136866	-0.00122464	-0.0124619	0	0	0.000225718	-0.000128075	-0.00132228	1	0
3.48047	-0.00196525	-0.0140738	-0.00112689	-0.0129469	0	0	0.00022624	-9.96191e-05	-0.00125351	1	0
