t	A01:11admp	A02:11avg1	A03:11avg2	A04:11diff	A05:11sum	D06:11thre1	D07:11thre2	D08:11thre3	D09:11thre4	D10:11thre5	D11:11thre6	D12:11thre7	D13:11thre8	D14:11thre9	D15:11thre10	D16:11thre11	D17:11thre12	D18:11thre13	D19:11thre14	D20:11thre15	D21:11thre16	D22:11thre17
1.4043	0.0012331	0.00142248	0.001909	-0.000486512	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.40625	-0.000675201	-0.000479142	0.00162363	-0.00210277	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4082	-0.00199533	-0.00182247	0.00127908	-0.00310155	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.41016	-0.00279689	-0.00266965	0.000897764	-0.00356742	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.41211	-0.00321674	-0.00314371	0.000506051	-0.00364976	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.41406	-0.00341749	-0.00339611	0.000131559	-0.00352767	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.41602	-0.00355411	-0.00357087	-0.000199653	-0.00337122	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.41797	-0.00374103	-0.00377576	-0.000465619	-0.00331014	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.41992	-0.00403214	-0.00406289	-0.000650406	-0.00341249	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.42188	-0.00441551	-0.00442338	-0.000745296	-0.00367808	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.42383	-0.00482249	-0.00479547	-0.000749123	-0.00404635	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.42578	-0.00514841	-0.00508308	-0.000667759	-0.00441532	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.42773	-0.00527835	-0.00518227	-0.000512923	-0.00466934	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.42969	-0.00512004	-0.00500679	-0.000300513	-0.00470628	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.43164	-0.00462198	-0.00451112	-4.87883e-05	-0.00446233	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.43359	-0.00379133	-0.00370185	0.000223395	-0.00392524	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.43555	-0.00269222	-0.00263945	0.00049815	-0.0031376	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4375	-0.0014348	-0.00142701	0.00075958	-0.0021866	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.43945	-0.000154018	-0.000189781	0.000994471	-0.00118425	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.44141	0.00101948	0.000950495	0.0011925	-0.000242002	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.44336	0.00198603	0.00190083	0.00134614	0.000554696	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.44531	0.00269699	0.00261712	0.00145044	0.00116668	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.44727	0.00316834	0.00311295	0.00150272	0.00161023	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.44922	0.00347352	0.00345659	0.00150236	0.00195423	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.45117	0.00372791	0.00375422	0.00145076	0.00230346	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.45312	0.00406122	0.00412401	0.00135136	0.00277264	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.45508	0.00458288	0.00466458	0.0012098	0.00345478	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.45703	0.00534964	0.00542426	0.00103402	0.00439025	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.45898	0.00634027	0.00637825	0.000834127	0.00554413	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.46094	0.00744486	0.00741824	0.000622106	0.00679613	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.46289	0.00846958	0.00835848	0.000411121	0.00794736	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.46484	0.009161	0.00895905	0.000214531	0.00874452	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4668	0.00924659	0.00896287	4.46688e-05	0.0089182	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.46875	0.00848103	0.00814239	-8.84744e-05	0.00823087	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.4707	0.00669956	0.00634591	-0.000178452	0.00652436	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.47266	0.00385714	0.00353893	-0.000223271	0.0037622	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.47461	6.00815e-05	-0.000170549	-0.00022584	5.5291e-05	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.47656	-0.00442886	-0.00452574	-0.000193756	-0.00433199	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.47852	-0.00920844	-0.00913874	-0.000138533	-0.00900021	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.48047	-0.0137789	-0.0135301	-7.42085e-05	-0.0134559	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.48242	-0.0176029	-0.0171863	-1.56089e-05	-0.0171707	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.48438	-0.0201771	-0.0196264	2.36457e-05	-0.01965	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.48633	-0.0210991	-0.0204694	3.29319e-05	-0.0205024	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.48828	-0.0201321	-0.0194921	6.14154e-06	-0.0194983	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.49023	-0.0172453	-0.0166698	-5.7474e-05	-0.0166123	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.49219	-0.0126319	-0.0121888	-0.000153137	-0.0120356	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.49414	-0.00668907	-0.00643388	-0.000271163	-0.00616272	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.49609	1.93119e-05	5.277e-05	-0.000398268	0.000451038	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.49805	0.00682807	0.00663336	-0.000519354	0.00715272	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5	0.0130527	0.0126495	-0.000619574	0.0132691	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.50195	0.0180678	0.0175019	-0.000686314	0.0181882	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.50391	0.0213852	0.0207196	-0.000710877	0.0214305	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.50586	0.0227058	0.0220146	-0.000689573	0.0227042	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.50781	0.0219529	0.0213114	-0.000624153	0.0219356	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.50977	0.0192757	0.0187492	-0.000521482	0.0192707	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.51172	0.0150192	0.0146577	-0.000392567	0.0150503	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.51367	0.00967836	0.00950972	-0.000251121	0.00976084	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.51562	0.00383162	0.00385936	-0.000111845	0.00397121	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.51758	-0.00193191	-0.00172536	1.12691e-05	-0.00173662	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.51953	-0.00707579	-0.00672762	0.000106422	-0.00683404	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.52148	-0.0111752	-0.0107341	0.000165079	-0.0108992	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.52344	-0.0139513	-0.0134707	0.00018249	-0.0136532	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.52539	-0.0152857	-0.0148172	0.000157749	-0.014975	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.52734	-0.0152147	-0.0148011	9.33877e-05	-0.0148945	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5293	-0.0139029	-0.0135746	-5.35386e-06	-0.0135692	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.53125	-0.0116062	-0.0113808	-0.000131369	-0.0112494	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5332	-0.00863314	-0.00851313	-0.000276508	-0.00823663	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.53516	-0.00530005	-0.00527843	-0.000432265	-0.00484616	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.53711	-0.0019021	-0.00196338	-0.000590183	-0.00137319	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.53906	0.00131202	0.00118566	-0.000742076	0.00192773	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.54102	0.00414705	0.00397412	-0.00088006	0.00485418	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.54297	0.00646329	0.00625944	-0.000996529	0.00725597	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.54492	0.00816798	0.00794482	-0.0010842	0.00902902	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.54688	0.0092032	0.00896955	-0.00113632	0.0101059	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.54883	0.00953746	0.00929944	-0.00114711	0.0104465	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.55078	0.00915766	0.00892242	-0.00111248	0.0100349	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.55273	0.00807214	0.00784818	-0.00103083	0.00887902	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.55469	0.00631475	0.00611369	-0.000903996	0.00701768	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.55664	0.00395417	0.00379157	-0.000737902	0.00452947	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.55859	0.00110579	0.000998894	-0.000542961	0.00154185	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.56055	-0.00206327	-0.00209689	-0.000333837	-0.00176305	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5625	-0.00533319	-0.00527986	-0.000128728	-0.00515113	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.56445	-0.00844312	-0.00829593	5.2096e-05	-0.00834803	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.56641	-0.0111115	-0.0108732	0.000188224	-0.0110615	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.56836	-0.0130651	-0.01275	0.000261391	-0.0130114	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.57031	-0.0140734	-0.0137066	0.000257755	-0.0139644	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.57227	-0.0139813	-0.0135982	0.000169944	-0.0137681	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.57422	-0.0127399	-0.0123807	-1.48785e-06	-0.0123792	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.57617	-0.0104208	-0.0101265	-0.0002475	-0.00987901	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.57812	-0.00721884	-0.00702556	-0.000550925	-0.00647464	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.58008	-0.00343704	-0.00336989	-0.000887895	-0.00248199	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.58203	0.000546217	0.000476281	-0.00123008	0.00170636	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.58398	0.00431967	0.00411932	-0.0015476	0.00566692	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.58594	0.00749207	0.00718371	-0.00181223	0.00899594	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.58789	0.0097394	0.00936007	-0.0020004	0.0113605	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.58984	0.0108488	0.0104446	-0.0020958	0.0125404	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5918	0.0107455	0.0103658	-0.002091	0.0124568	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.59375	0.00950313	0.00919318	-0.00198816	0.0111813	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.5957	0.00733089	0.00712593	-0.00179861	0.00892454	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.59766	0.00454378	0.00446455	-0.00154129	0.00600584	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.59961	0.00151896	0.00156871	-0.00124055	0.00280927	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.60156	-0.0013566	-0.00119233	-0.000923302	-0.00026903	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.60352	-0.00373936	-0.00348941	-0.000616167	-0.00287325	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.60547	-0.00537229	-0.00507601	-0.000342828	-0.00473318	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.60742	-0.00611639	-0.00581773	-0.000122001	-0.00569573	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.60938	-0.00596452	-0.00570385	3.39067e-05	-0.00573775	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.61133	-0.00503063	-0.00484172	0.000119176	-0.0049609	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.61328	-0.00353003	-0.00343347	0.000134408	-0.00356787	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.61523	-0.00173974	-0.00174141	8.54444e-05	-0.00182685	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.61719	4.55379e-05	-4.63327e-05	-1.81198e-05	-2.82129e-05	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.61914	0.0015552	0.00139419	-0.000164548	0.00155874	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.62109	0.00258183	0.00238061	-0.000341518	0.00272213	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.62305	0.00300479	0.00279427	-0.000537308	0.00333157	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.625	0.00279617	0.00260735	-0.00074156	0.00334891	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.62695	0.00202107	0.00187627	-0.000945571	0.00282185	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.62891	0.000811577	0.000725031	-0.0011422	0.00186723	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.63086	-0.000657558	-0.000682831	-0.00132549	0.000642659	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.63281	-0.00220251	-0.00217215	-0.00149019	-0.000681964	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.63477	-0.00365639	-0.00358478	-0.0016314	-0.00195338	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.63672	-0.00489545	-0.0047996	-0.00174442	-0.00305519	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.63867	-0.00584698	-0.00574454	-0.0018249	-0.00391964	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.64062	-0.00649118	-0.00639661	-0.00186927	-0.00452734	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.64258	-0.00685167	-0.00677307	-0.00187539	-0.00489769	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.64453	-0.00697637	-0.00691525	-0.00184321	-0.00507204	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.64648	-0.00691772	-0.00686971	-0.00177537	-0.00509434	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.64844	-0.00671506	-0.00667167	-0.00167751	-0.00499415	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.65039	-0.00638223	-0.00633335	-0.00155811	-0.00477524	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.65234	-0.00590277	-0.00584014	-0.00142794	-0.0044122	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.6543	-0.00523543	-0.00515493	-0.00129909	-0.00385584	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.65625	-0.00432658	-0.00423113	-0.00118364	-0.0030475	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.6582	-0.00313139	-0.00302935	-0.00109226	-0.00193708	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.66016	-0.00163007	-0.00153605	-0.00103295	-0.000503104	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.66211	0.000153303	0.000221888	-0.00100998	0.00123187	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.66406	0.00214243	0.00216881	-0.00102348	0.0031923	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.66602	0.00421071	0.0041817	-0.00106953	0.00525123	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.66797	0.00619197	0.00610065	-0.00114084	0.00724149	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.66992	0.00789928	0.00774789	-0.00122802	0.00897591	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.67188	0.00915241	0.00895302	-0.00132108	0.0102741	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.67383	0.00980735	0.00957894	-0.00141097	0.0109899	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.67578	0.00977707	0.00954445	-0.00149107	0.0110355	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.67773	0.00904894	0.00883897	-0.00155808	0.0103971	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.67969	0.00769091	0.00752632	-0.00161245	0.00913877	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.68164	0.00583911	0.00573786	-0.00165809	0.00739595	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.68359	0.00368357	0.00365297	-0.00170147	0.00535444	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.68555	0.00143623	0.00147367	-0.00175026	0.00322393	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.6875	-0.000698805	-0.000606219	-0.00181174	0.00120552	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.68945	-0.00255609	-0.0024298	-0.00189124	-0.000538567	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.69141	-0.00403452	-0.00389838	-0.00199083	-0.00190755	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.69336	-0.00510454	-0.0049839	-0.0021087	-0.0028752	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.69531	-0.00581264	-0.00572713	-0.00223896	-0.00348817	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.69727	-0.00626421	-0.00622511	-0.0023724	-0.00385271	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.69922	-0.00659847	-0.00660729	-0.00249762	-0.00410967	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.70117	-0.0069592	-0.00700641	-0.00260277	-0.00440363	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.70312	-0.00746155	-0.00752862	-0.00267733	-0.00485129	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.70508	-0.00816512	-0.0082279	-0.00271379	-0.00551412	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.70703	-0.00905704	-0.00909066	-0.00270891	-0.00638176	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.70898	-0.0100498	-0.0100329	-0.00266441	-0.00736848	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.71094	-0.0109918	-0.0109108	-0.00258696	-0.00832387	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.71289	-0.0116909	-0.0115438	-0.00248737	-0.00905638	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.71484	-0.0119486	-0.0117447	-0.00237928	-0.00936546	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.7168	-0.0115948	-0.0113555	-0.00227741	-0.00907807	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.71875	-0.0105231	-0.0102774	-0.0021957	-0.00808173	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.7207	-0.00871444	-0.00849597	-0.00214562	-0.00635034	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.72266	-0.00625038	-0.00609056	-0.0021349	-0.00395567	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.72461	-0.00330687	-0.0032316	-0.00216676	-0.00106485	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.72656	-0.000137568	-0.000161409	-0.00223989	0.00207848	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.72852	0.00296021	0.00283543	-0.00234898	0.00518442	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.73047	0.00568366	0.00546956	-0.00248582	0.00795539	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.73242	0.00776482	0.00748475	-0.00264064	0.0101254	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.73438	0.00900578	0.00869234	-0.00280354	0.0114959	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.73633	0.00930643	0.00899498	-0.00296583	0.0119608	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.73828	0.00867271	0.00839678	-0.00312088	0.0115177	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.74023	0.00721121	0.00699862	-0.00326469	0.0102633	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.74219	0.00511193	0.00497953	-0.00339581	0.00837534	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.74414	0.00261545	0.00256896	-0.00351497	0.00608393	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.74609	-2.0504e-05	1.23978e-05	-0.00362431	0.00363671	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.74805	-0.00255775	-0.00246231	-0.00372655	0.00126424	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.75	-0.00480866	-0.00467229	-0.0038242	-0.000848091	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.75195	-0.00665045	-0.00649794	-0.00391898	-0.00257896	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.75391	-0.00803471	-0.0078876	-0.00401154	-0.00387606	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.75586	-0.00897765	-0.00885193	-0.00410158	-0.00475035	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.75781	-0.00954342	-0.0094467	-0.0041881	-0.0052586	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.75977	-0.00981903	-0.00975005	-0.00427005	-0.00548	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.76172	-0.0098877	-0.0098389	-0.00434684	-0.00549206	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.76367	-0.00980997	-0.00976857	-0.00441879	-0.00534978	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.76562	-0.00960803	-0.0095613	-0.00448738	-0.00507392	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.76758	-0.0092659	-0.0092032	-0.00455509	-0.00464811	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.76953	-0.00873566	-0.00865364	-0.00462499	-0.00402865	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.77148	-0.00795937	-0.00786106	-0.00470007	-0.00316099	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.77344	-0.00688815	-0.00678603	-0.00478236	-0.00200367	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.77539	-0.00551057	-0.00542267	-0.00487226	-0.000550407	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.77734	-0.0038693	-0.00381605	-0.00496793	0.00115188	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.7793	-0.00206828	-0.00206979	-0.00506509	0.0029953	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.78125	-0.000271797	-0.000342528	-0.00515734	0.00481481	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.7832	0.00131249	0.00116769	-0.00523683	0.00640452	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.78516	0.00246239	0.002249	-0.00529539	0.00754439	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.78711	0.00297213	0.00270891	-0.00532582	0.00803473	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.78906	0.00269222	0.00240699	-0.00532323	0.00773023	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
